13.06,0,0,122,1663,39.78,0.9667,0,4.754,0,10.53,0,0,72.8,17.56,21.99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,68.19,0,5.112,0,0,0,38.12,34.09,29.47,0,25.57,116.8,36.41,39.96,86.95
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71.06,0,60.31,0,1.312,102.6,34.6,5.955,0,0,0.8464,152.5,211.6,0,35.01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.55,22.08,6.586,0,29.86,29.54,32.65,0,0,0,7.223,0,35.06,0,23.74,17.97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,197.4,15.12,82.64,0,0,30.86,80.43,0,27.81,0,57.89,39.25,8.69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56.91,7.373,0,0,50.43,152.8,0,11.15,37.71,0,0,18.59,0,71.46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.09,30.62,0,26.51,9.597,0,104.7,2.614,13.94,17.45,9.028,13.85,0,0,0,6.91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,190.1,0,43.05,116.8,15.86,156.1,54.68,0,13,50.43,7.404,46.14,0,147.1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,146.1,0,47.43,43.46,7.888,0,0,37.11,149,5.349,0,116.6,0,37.89,0
0,0,0,0,0,0,0,0,0,0,0,0,23.67,0,0,0
20.43,0,156.2,12.47,121.8,51.05,31.55,24.5,22.49,5.921,137.8,16.31,0,7.468,0,18.64
0,0,0,0,0,0,0,0,0,0,0,0,35.18,0,0,0
0,20.55,0,38.53,33.82,0,83.31,14.44,0,8.704,57.54,0,0,21.61,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17.02,0,12.26,0,0,0,30.41,0,0,140.9,18.24,31.2,0
0,0,0,0,0,0,0,0,0,0,0,0,48.26,0,0,0
