0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180.25,10.06,169.75,470.19,168.95,46.873,73.174,109.59,187.06,13.634,62.714,23.123,31.528,0
329.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.488,43.554,134.7,40.431,0,37.908,21.1,0,78.356,115.19,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.378,13.27,0,0,0,0,35.41,0,0,0,377.39,133.64,70.21,0,29.254
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421.32,102.56,83.194,213.33,227.39,84.842,42.941,0,115.05,204.16,40.74,38.779,78.177,29.008,329.11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35.815,10.755,24.616,39.73,0,35.448,0,0,0,21.164,45.311,0,2.3779,7.0233
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439.67,426.01,49.304,249.58,20.036,41.438,0,158.4,117.11,190,52.514,0,293.2,272.95,262.04
0,0,0,0,0,0,31.04,0,722.23,0,0,0,0,0,0
0,0,0,0,0,0,7.0059,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.67,0,54.35,144.42,0,0,132.94,0,0,250.03,56.478,0.092122,16.74,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
