0,33.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,60.15,54.87,104.1,0,17.59,3.838,43.5,39.49,0,86.821,69.751,14.299,98.19,0,0,0,185.68,54.955
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.13,100.9,214.1,160.8,203.2,0,0,50.37,0,81.63,40.863,0,0,30.313,32.72,28.425,368.3,27.276,0,223.25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.59,0,0
0,0,25.36,0,80.99,6.73,25.24,0,23.49,0,117.74,0,0,18.948,20.537,48.597,16.388,0,0,0
0,240.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,89.36,43.16,0,0,17.59,16.85,42.03,17.86,188.7,0,0,340.33,0,129.72,33.069,65.636,0,0,11.371
0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.34,0
0,0,0,0,0,0,0,0,0,0,0,0,16.327,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,263.02,0,0,0,0,0,0,0
14.57,360.7,10.18,123.8,50.96,0,16.1,0,0,139.3,153.04,14.692,16.272,15.563,43.545,23.758,54.238,124.33,219.53,97.889
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61.54,0,0,10.06,0,0,188.6,221.4,0,0,134.69,0,29.282,0,292.98,37.317,219.61,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.46,0,37.25,262.3,53.87,34.57,18.91,0,24.36,0,291.44,42.168,65.007,0,113.21,0,2.5769,154.54,203.61,0
0,0,0,0,232.1,0,307.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,23.86,0,0,0,0,0,0,0,0,0,0,0,0,0
22.01,0,87.58,0,106.1,10.33,0,30.15,23.76,64.1,0,10.692,18.916,19.375,0,543.62,4.685,0,0,103.56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.03,0,0
103.9,0,40.81,0,0,4.681,0,0,115.9,0,10.386,100.74,163.25,20.123,0,64.264,9.4914,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.13,25.46,57.35,0,0,0,0,0,71.82,7.69,193.38,0,0,13.142,0,22.496,66.266,40.169,220.23,0
0,0,0,272.6,0,0,0,59.12,0,295.4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,404.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.01,307.5,37.31,150.5,97.78,0,18.52,0,69.49,414.2,15.88,55.876,66.216,0,0,21.271,23.687,121.3,17.99,58.138
0,1391,0,0,0,0,598.8,0,0,0,0,0,0,0,0,0,0,401.11,0,0
21.13,0,0,62.44,0,0,56.51,0,137.7,63.66,20.935,34.761,66.363,20.954,0,94.69,13.582,0,0,31.704
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.265,42.45,82.69,82.89,257.9,0,268.7,249,70.93,268.9,37.926,11.755,252.81,0,13.684,0,8.5342,163.28,95.096,20.01
0,0,0,0,0,0,81.64,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,682.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.82,87.07,25,78.15,0,80.07,145.6,0,76.65,0,105.29,21.929,287.11,67.392,57.044,22.451,40.502,27.702,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.38,0,0
0,369.2,79.71,402.9,0,0,0,41.84,238.6,164.3,0,0,0,0,89.618,0,17.121,0,0,21.117
0,0,0,0,0,0,0,0,67.78,0,0,0,0,0,0,0,0,0,0,0
0,0,98.83,487.4,119.6,0,0,113,16.18,66.71,31.715,67.863,207.31,25.82,26.107,48.688,0,145.77,0,123.64
0,0,0,56.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20.46,0,223.9,0,1.443,0,0,0,0,0,0,0,0,0,0,0,0
46.32,257.2,422.6,351.2,5.487,50.02,43.78,0,0,152,0,21.699,119,33.129,39.831,0,0,157.78,192.05,6.4214
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.884
233.3,25.31,0,9.281,39.05,152.7,0,0,167.8,0,8.2363,39.443,43.187,0,0,38.213,56.995,0,0,3.646
0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.41,0,0,0,0,0
0,200.8,101.7,237.5,72.58,123.7,0,0,203,105.1,29.025,106.33,0,22.162,0,42.076,19.448,106.31,0,18.388
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,49.66,0,0,0,0,0,0,0,0,0,0
7.973,217.3,0,0,14.81,85.39,0,190.8,18.32,5.443,29.98,0,197.58,23.713,0,0,79.772,12.088,172.96,112.07
164.9,2.039,0,0,0,0,0,0,0,0,0,0,0,0,209.05,0,0,65.81,0,0
0,0,96.79,0,44.43,2.335,27.38,61.66,26.89,0,0,0,45.696,5.5727,95.375,0,24.168,153.44,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.953,0,0
123.3,0,0,147.7,0,6.873,59.92,532.9,3.216,0,0,100.55,17.649,0,0,54.392,44.242,73.322,153.16,226.79
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.38,121.7,0,0,106.4,0,0,142.8,89.48,87.4,36.267,333.1,75.534,0,7.1653,87.088,0,0,179.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.71,0,0,111.6,303,0,35.64,0,0,0,35.423,0,0,19.95,4.6829,1.9972,14.025,112.04,26.637,28.461
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,90.04,0,0,0,0,212.1,74.95,210.5,0,121.84,70.657,0,0,0,0,0,0,95.445
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.818,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.86,0
194.5,158.6,77.61,0,93.27,10.27,18.1,353,4.059,94.7,63.11,25.435,158.14,15.588,0,182.38,551.29,0,0,41.365
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,156.4,0,0,0,145.47,0,7.1128,46.667,0,34.629,15.419,21.935,0
0,0,0,0,19.71,0,0,0,0,490.6,0,0,0,0,0,0,0,0,0,0
0,0,13.23,88.29,319.1,3.604,97.37,0,20.79,2.583,165.19,68.769,81.627,2.2264,114.42,76.308,0,91.668,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.53,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.157,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.02,0,0,0,0
88.46,0,37.1,300.7,0,11.03,116.5,181.5,97.39,0,0,22.913,0,59.69,0,32.181,40.238,74.543,48.53,65.728
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51.23,0,348.2,0,4.1,39.01,48.29,0,63.42,5.9584,0,1.6538,13.88,27.352,0,9.8959,104.2,58.22,1.2594
0,0,0,0,0,0,0,0,0,17.69,0,0,0,0,0,0,0,0,0,0
0,4.683,49.34,0,64.5,23.34,0,0,0,518.3,94.768,0,49.491,0,130.34,178.55,4.6609,73.772,21.381,21.907
0,0,0,547.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,161.9,0,0,0,0,0,0,0,0,0,0,0,0,0,51.371,0,0
0,35.89,22.33,0,0,20.64,0,182.2,0,230.9,46.247,0,0,0,49.834,0,0,0,0,28.991
0,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.26,0,136.2,5.001,21.39,0,0,104,43.16,26.7,17.563,777.8,0,18.482,21.099,0,2.502,144.77,0,9.2632
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,79.26,0,45.86,104.7,210,49.17,0,0,38.775,31.557,53.126,0,31.881,9.0744,0,0,0,23.133
0,0,0,0,2.098,0,0,599.6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,165.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123.7,141.1,51.88,0,0,0,0,0,108.7,102.2,96.77,0,152.28,0,51.67,0,0,79.51,0,0
0,0,0,58.38,0,0,0,260.3,0,227,0,0,0,0,0,0,0,0,0,0
0,0,0,86.31,86.06,0,0,0,5.602,0,25.413,320.56,105.76,22.766,0,0,17.491,70.258,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917.4,10.15,0,102.9,75.15,0,70.5,0,14.28,64,31.975,73.597,197.84,8.6111,65.752,0,0,172.53,83.001,27.978
0,0,0,517.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,145.8,0,0,0,0,0,0,0,0,0,0,0,0,0,33.102,0,0
104.9,0,86.02,44.11,57.85,333.2,50.37,306.4,286.8,158.4,308.41,66.97,128.83,106.38,0,41.41,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.7,443.2,0,0,255.3,37.87,28.83,0,32.22,0,7.8106,88.877,51.593,0,0,0,0,0,117.82,7.7278
0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0
43.31,212.8,586.9,155.1,0,0,0,284.8,0,144.9,22.885,0,0,4.0664,0,5.8534,385.76,2.8981,70.799,18.974
693.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.764,0,0,0,0,86.53,0,0,0,106.2,0,134.66,259.99,22.92,116.36,72.218,0,0,318.84,0
0,0,0,0,0,0,0,13.05,0,0,0,0,0,0,0,0,0,0,0,0
