0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.33,32.23,0,40.35,36.75,33.78,0,0,0,0,38.93,0,0,0,45.32,7.894,99.68,0,6.825,81.96,109.7,0,35.6,0,75.17,57.823,0,63.02,0,0,142.98,22.469,0,32.493,0,0,0,138.06,50.715,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,451.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.88,0,0,0,0,330.5,34.32
0,102.6,108.6,0,143.8,102.5,107.5,249.1,0,212.3,0,0,145.1,155.3,0,88.44,91.96,43.38,184.4,0,203.8,276.8,1.929,117.3,317.9,0,0,0,0,223.74,132.39,102.98,82.916,353.17,421.66,139.74,98.225,175.51,101.16,474.76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,91.24,0,0,111.6,79.25,177,5.055,125.4,164.4,0,111.9,315.2,97.95,51.19,82.14,38.38,0,0,0,0,33.17,46.45,62.53,168.1,0,0,78.663,19.154,20.483,78.759,0,0,0,0,145.23,0,41.138,0,145.88
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,181.9,3.447,52.52,0,184.6,78.81,67.89,44.73,23.71,0,146.1,648.9,0,24.02,63.87,56.75,208,83.42,155.6,48.82,142.4,35.92,82.46,251,0,79.068,5.6299,0,0,9.0636,0,11.488,0,75.864,123.11,80.582,122.75,43.085,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.1,0,0,0,0,0,0,0,0,166.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.85,0,50.88,64.57,129.9,0,84.47,0,24.77,329.2,34.25,85.9,154.9,177.5,32.5,82.39,0,270.5,38.66,0,72.93,0,249.1,416.1,0,225.34,0,133.37,92.237,45.428,58.87,100.79,110.37,129.56,0,138.13,19.975,0,27.018,147.78
0,0,13.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.75,0,0,191.1,0,0,0,0,60.24,22.37,0,0,0,50.54,148.4,0,92.63,218.9,0,0,0,0,0,0,0,166.02,0,0,95.482,0,0,90.64,47.431,0,27.848,39.023,43.933,27.946,82.795,58.554
0,0,0,0,0,0,0,71.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.82,218.2,0,164.1,0,226.7,317.2,204.9,0,0,121.9,255.2,0,0,49.19,0,0,0,125.3,326.9,0,0,63.52,0,104.7,252.27,0,132.79,174.28,302.01,47.099,148.49,205.41,33.975,0,51.326,24.378,72.656,0,230.13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,0,0,0,0,0,0,0,6.3221,0,0,0,0,330.59
0,0,279.6,0,83.32,0,240.6,235.3,170.6,371.7,48.09,7.151,403.6,354.6,0,90.05,427.3,70.65,226.8,0,77.48,314.3,205.9,136.9,18.47,0,19.397,18.628,246.48,452.8,0,60.775,222.58,120.25,0,0,88.473,352.21,58.571,139.37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.55,233.6,0,0,0,241.8,77.48,0,0,103,0,0,103.4,0,81.31,9.797,0,6.347,0,0,24.2,123.2,320.8,0,22.78,0,0,0,0,0,169.9,0,0,0,0,0,0,0,50.052,163.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.6,0,98.81,0,233.8,0,0,82.82,59.45,38.24,163.6,0,419.4,0,48.88,0,51.82,119.6,0,0,128.5,375.5,0,0,106.4,237.83,115.25,0,419.41,348.38,0,224.4,319.89,37.183,0,0,284.73,18.801,12.92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,216.5,0,0,0,0,0,125.3,0,0,11.67,0,112.4,239.6,0,313.8,138.4,389.2,0,83.63,0,92.82,22.52,0,49.928,0,0,23.735,0,117.08,206.09,0,0,68.561,150.12,397.13,0,108.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.13,0,0,0,0,0,0,0,0,0,0
8.564,39.85,0,246.1,21.9,35.78,0,0.6532,61.79,12.9,121.5,0,187.6,0,0,0,0,0,39.38,29.41,0,0,123.1,97.4,6.979,74.815,0,0,0,0,60.415,51.776,0,0,0,130.23,0,0,0,6.3514
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.7,0,0,0,0,0,0,0,0,0,0
0,46.64,341.2,0,0,47.62,0,0,29.7,424.5,0,135,155.1,194.7,0,320.4,92.96,120.9,1.387,0,281.6,236.8,296.9,497.6,0,0,0,197.2,344.48,0,68.504,0,569.36,132.95,0,0,0,132.78,322.39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260.2,211.6,66.18,207.7,283.3,204.3,0,92.61,0,56.39,318.2,445.9,396.6,0,276.1,0,0,0,80.61,296.5,0,152.1,199.3,87.98,149.1,28.275,62.807,0,0,568.9,176.52,0,321.84,56.57,0,84.651,172.04,23.066,21.751,151.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.038,0,0,0,0,0,0,0,0
94.47,48.75,0,0,47.67,49.25,0,139.5,105.4,0,0,0,50.17,0,0,0,16.08,60.72,0,0,73.25,27.75,36.56,2.784,39.08,9.8123,58.337,0,0,35.828,0,80.309,5.7271,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.69,172.8,298.5,56.27,75.62,160.9,0,102.7,261.3,482.4,19.05,189.7,63.31,194.4,83.36,79.97,112,303.9,3.371,154.7,450.5,72.03,297.3,476.2,0,65.891,0,232.92,491.57,0,123.83,96.222,66.326,194.27,513.7,196.64,198.91,0,217.98,339
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.35,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.2,133.6,64.8,262.6,0,126.1,217.2,213.6,0,337.1,86.36,0,408.8,154.1,0,36.55,535,44.21,0,74.05,131.3,187.2,102.4,0,0,30.512,66.323,81.544,0,0,113.59,41.643,39.246,0,0,0,134.68,83.742,29.378,0
0,0,0,0,0,0,0,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,46.7,150.2,48.15,89.4,58.03,15.7,0,0,0,0,0,2.657,0,81.68,0,0,7.592,0,0,154.09,151.14,0,0,22.53,0,0,50.818,22.863,12.216,77.032
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.284,0,0,0,0,0,0,0,0,0
319.4,48.6,121.7,0,0,52.56,258.4,370.8,22.53,218.6,10.23,57.87,125.5,198.9,24.47,94.04,0,0,31.18,0,129.1,337,30.79,57.04,252.6,170.54,76.384,142.81,0,99.3,129.88,253.32,77.967,259.02,415.23,281.43,48.408,391.69,238.31,293.16
129.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.37,33.75,0,47,95.57,24.48,0,0,221.3,0,8.672,69.59,0,122.4,84.19,52.71,166.2,181.1,0,62.38,348.9,20.58,221.7,265.6,49.42,0,60.939,9.0363,0,61.287,117.25,0,37.984,0,306.03,13.947,130.84,155.88,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34.73,12.32,0,0,25.29,34.17,1.463,0,0,2.663,0,106.9,0,68.03,217.1,0,0,24.83,161.5,0,0,16.97,0,0,0,6.2474,65.137,0,0,78.848,0,11.533,0,5.7814,27.414,0,3.1536,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.215,0,0,0,0,0,0,0,0,0,0,0
32.3,0,0,17.18,0,0,11.57,0,15.56,93.24,98.41,59.16,0,0,38.7,0,0,135.2,0,72.12,52.27,0,208.1,0,5.652,90.929,0,39.18,6.5778,0,43.22,27.549,0,269.04,2.1044,0,8.1211,331.49,44.016,67.667
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.38,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39.32,188.9,141,324.5,35.95,274.3,93.01,18.12,0,6.653,80.81,352.8,0,0,258.8,92.22,116.6,35.81,99.91,404.5,314.6,111.5,0,219.2,0,95.277,134.75,534.11,79.086,109.63,115.05,141.16,123.44,131.33,183.46,60.628,0,0,83.672
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.434,0,0,0,0,0,0,0,0,0,0,0
39.29,49.03,0,114.9,30.82,32.36,53.81,23.84,6.298,0,0,18.3,0,0,50.37,0,0,129.9,0,0,0,196.3,10.87,0,25.52,146.27,8.9267,39.364,0,0,0,0,123.63,9.5016,0,0,12.67,0,0,248.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2286,0,0,0,0,0,0,0,0,0,0,0,0,0
43.98,25.57,2.943,57.21,43.98,25,71.63,32.29,0,0,9.01,69.11,107.4,295.5,0,44.74,0,0,26.51,35.1,65.06,130.5,97.09,70.84,80.12,190.88,28.531,7.1489,5.3553,89.056,22.579,25.108,110.88,0,179.02,85.05,92.317,0,38.959,1.9063
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33.03,147.9,0,0,45.17,33.21,0,355.3,0,290,0,0,0,91.56,75.54,8.181,114.6,44.86,469.2,132.8,0,0,530.8,6.618,76.351,22.766,0,35.614,0,0,0,107.81,0,0,0,154.22,125.64,444.36,62.399
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.73,0,232.51,0,0,0,0,0,0,0,0,0,0,195.5
0,0,0,0,0,0,21.14,11.16,0,0,11.45,0,42.62,0,0,0,0,0,0,0,96.45,113.9,0,0,0,108.03,110.87,0,0,0,0,103.34,0,0,42.966,137.33,8.1673,0,0,65.222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.2,67.92,148,154.5,136.2,74.67,152.6,200,23.92,168.4,0,2.331,105.5,274.3,105.2,35.07,122.9,305,0,0,0,0,0,203.4,22.69,58.653,3.7178,85.272,118.06,171.64,70.694,147.52,110.55,121.41,5.784,56.648,0,0,21.531,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.18,0,0,0,0,0,261.7,111.3,26.69,112.8,0,0,286.6,14.76,20.77,46.62,0,0,233.8,75.71,327,0,110.6,80.72,0,0,0,167.21,425.97,368.75,772.6,155.98,269.62,75.903,183.5,401.15,0,349.36,19.965,302.11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.33,220.48,0,0,0,0,0,0,0,0,0,0,0,5.2064,20.909
0,200.7,0,303.9,124.2,172.5,104.1,0,0,0,43.15,0,0,110.3,0,0,35.91,39.66,0,326.5,0,0,113.8,161.5,144.6,0,0,0,0,0,0,0,0,0,242.39,0,104.8,0,170.86,147.54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.558,0,0,0,0
0,138.7,0,142.7,45.72,135.6,287.9,284.1,54.67,0,64.94,200.2,82.85,0,17.6,0,146.7,246.7,106.3,70.74,196.4,96.46,14.11,54.2,43.5,61.713,111.35,0,0,0,0,0,0,36.98,325.31,361.95,0,28.078,24.873,227.34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.2,100.3,220.1,167.7,128.9,81.76,250.8,0,22.12,0,28.35,0,359.6,134.3,68.02,139.6,187.1,260.4,0,0,151.1,33.38,100.7,0,205.4,312.22,25.267,33.981,184.58,0,0,142.56,0,71.033,341.17,76.597,139.53,0,235.85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01,0,0,0,0,0,34.469,144.1,0,0,0,0,0,0,0,0,271.25,0,0,0,0
0,0,0,0.3835,14.72,0,137.9,0,162.1,0,27.21,0,0,0,0,0,198.6,0,65.32,0,27.18,86.78,66.39,0,45.55,14.48,26.839,0,0,0,0,52.357,39.781,0,17.58,63.042,172.17,31.158,79.015,0
0,0,0,0,0,0,10.42,0,0,235.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.924,0,0,0,0,0,0,0,0
256.2,0,214.7,0,155.8,0,114.6,0,0,72.96,78.74,0,331.8,23.23,21.91,128.4,0,0,250.7,689.5,230.2,125.1,175.4,189.5,91.36,263.8,0,400.38,392.1,319.8,373.79,305.97,254.61,57.475,148.33,0,146.1,0,0,42.71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.1,80.47,0,211.9,143.1,100.1,281.7,189.2,0,98.07,85.21,189.7,0,105.2,41.9,0.1229,65.33,181.8,0,0,178.1,215.4,0,0,98.15,0,180.25,10.06,169.75,470.19,168.95,46.873,73.174,109.59,187.06,13.634,62.714,23.123,31.528,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.83,41.79,43.07,93.54,44.33,44.5,27.27,39.16,6.243,0,0,72.06,0,0,0,0,43.79,70.5,0,0,0,24.41,0,0,39.09,33.488,43.554,134.7,40.431,0,37.908,21.1,0,78.356,115.19,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,109.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.5,109.9,0,0,0,119.6,107,128.1,84.56,0,221.4,0,528.2,0,21.85,165.9,68.24,405.6,38.08,0,0,10.17,105.2,0,0,17.378,13.27,0,0,0,0,35.41,0,0,0,377.39,133.64,70.21,0,29.254
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.69,107.8,102.8,116.6,93.3,21.55,107.1,17.49,0,30.63,193,0,130.8,50.2,44.45,56.26,42.55,0,0,164.4,174.3,100.2,157,22.94,421.32,102.56,83.194,213.33,227.39,84.842,42.941,0,115.05,204.16,40.74,38.779,78.177,29.008,329.11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11.22,55.3,0,0,15.18,2.93,0,4.844,0,51.03,41.91,5.473,0,9.772,0,5.19,28.5,0,13.91,0,0,0,0,35.815,10.755,24.616,39.73,0,35.448,0,0,0,21.164,45.311,0,2.3779,7.0233
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,122.1,98.26,216.9,207.8,119.3,70.64,108.3,0,0,0,745.4,399.7,0,84.22,0,47.97,0,2.458,380.1,505.2,20.33,0,317.6,90.92,439.67,426.01,49.304,249.58,20.036,41.438,0,158.4,117.11,190,52.514,0,293.2,272.95,262.04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.04,0,722.23,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0059,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88.19,0,85.94,0,40.59,0.5973,54.12,0,119.4,0,0,206.6,8.454,103.2,0,13.71,53.07,9.149,0,0,0,0,0,129.67,0,54.35,144.42,0,0,132.94,0,0,250.03,56.478,0.092122,16.74,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
